# SYNTHETIC TESS LIGHT CURVE
# OBJECT: TIC 83601
# SECTOR: 5
# CREATED: 2025-05-31T17:13:38
# CADENCE: 2-minute
# COLUMNS: time,flux,flux_err,quality
time,flux,flux_err,quality
1445.0,0.9986580859958191,0.00010474229038575312,0
1445.0013888888889,0.9982620532227978,0.00010474229038575312,0
1445.0027777777777,0.9982822049079874,0.00010474229038575312,0
1445.0041666666666,0.9983503223665974,0.00010474229038575312,0
1445.0055555555555,0.9984655377707289,0.00010474229038575312,0
1445.0069444444443,0.9982055869244116,0.00010474229038575312,0
1445.0083333333334,0.9984446804771666,0.00010474229038575312,0
1445.0097222222223,0.9985205488223372,0.00010474229038575312,0
1445.0111111111112,0.9984632485717244,0.00010474229038575312,0
1445.0125,0.9981826051253717,0.00010474229038575312,0
1445.013888888889,0.9986567498062721,0.00010474229038575312,0
1445.0152777777778,0.998408356220706,0.00010474229038575312,0
1445.0166666666667,0.9983025718269377,0.00010474229038575312,0
1445.0180555555555,0.9983762654740275,0.00010474229038575312,0
1445.0194444444444,0.9985419254106321,0.00010474229038575312,0
1445.0208333333333,0.9983955120026379,0.00010474229038575312,0
1445.0222222222221,0.9983252606754465,0.00010474229038575312,0
1445.0236111111112,0.9982883936713335,0.00010474229038575312,0
1445.025,0.99830189764781,0.00010474229038575312,0
1445.026388888889,0.9984150396790961,0.00010474229038575312,0
1445.0277777777778,0.9984287197224879,0.00010474229038575312,0
1445.0291666666667,0.9982288160879895,0.00010474229038575312,0
1445.0305555555556,0.9984349024312662,0.00010474229038575312,0
1445.0319444444444,0.9984011457527201,0.00010474229038575312,0
1445.0333333333333,0.9983093721206492,0.00010474229038575312,0
1445.0347222222222,0.9983444190773411,0.00010474229038575312,0
1445.036111111111,0.9983627119516624,0.00010474229038575312,0
1445.0375,0.9982584654064544,0.00010474229038575312,0
1445.0388888888888,0.9986419102844168,0.00010474229038575312,0
1445.0402777777779,0.9984637436415287,0.00010474229038575312,0
1445.0416666666667,0.9982285534468409,0.00010474229038575312,0
1445.0430555555556,0.9983705578783674,0.00010474229038575312,0
1445.0444444444445,0.998375823166194,0.00010474229038575312,0
1445.0458333333333,0.9983253743061977,0.00010474229038575312,0
1445.0472222222222,0.9982175480806624,0.00010474229038575312,0
1445.048611111111,0.9984975263707638,0.00010474229038575312,0
1445.05,0.9984456338467832,0.00010474229038575312,0
1445.0513888888888,0.9981812583013006,0.00010474229038575312,0
1445.0527777777777,0.9983151225708772,0.00010474229038575312,0
1445.0541666666666,0.9983376286974183,0.00010474229038575312,0
1445.0555555555557,0.9984654756504403,0.00010474229038575312,0
1445.0569444444445,0.9983619746396116,0.00010474229038575312,0
1445.0583333333334,0.9984417363268763,0.00010474229038575312,0
1445.0597222222223,0.9981281904999056,0.00010474229038575312,0
1445.0611111111111,0.9983605335124491,0.00010474229038575312,0
1445.0625,0.9983378972381804,0.00010474229038575312,0
1445.0638888888889,0.9982635908702852,0.00010474229038575312,0
1445.0652777777777,0.9984900921072483,0.00010474229038575312,0
1445.0666666666666,0.9984564128014304,0.00010474229038575312,0
1445.0680555555555,0.9983542497562917,0.00010474229038575312,0
1445.0694444444443,0.998396148729451,0.00010474229038575312,0
1445.0708333333334,0.9982181789380101,0.00010474229038575312,0
1445.0722222222223,0.9984313368518452,0.00010474229038575312,0
1445.0736111111112,0.9985638349227488,0.00010474229038575312,0
1445.075,0.9982041686365124,0.00010474229038575312,0
1445.076388888889,0.9983832465688425,0.00010474229038575312,0
1445.0777777777778,0.998265149632202,0.00010474229038575312,0
1445.0791666666667,0.998235292519798,0.00010474229038575312,0
1445.0805555555555,0.9983663851442286,0.00010474229038575312,0
1445.0819444444444,0.9982020780739032,0.00010474229038575312,0
1445.0833333333333,0.9983702267818632,0.00010474229038575312,0
1445.0847222222221,0.9981094314580287,0.00010474229038575312,0
1445.0861111111112,0.9984424595274107,0.00010474229038575312,0
1445.0875,0.9982256758746936,0.00010474229038575312,0
1445.088888888889,0.9982938517173217,0.00010474229038575312,0
1445.0902777777778,0.9983808508343174,0.00010474229038575312,0
1445.0916666666667,0.9983652943327177,0.00010474229038575312,0
1445.0930555555556,0.9982209130453541,0.00010474229038575312,0
1445.0944444444444,0.9983428909956341,0.00010474229038575312,0
1445.0958333333333,0.9982400612853697,0.00010474229038575312,0
1445.0972222222222,0.9983629805736118,0.00010474229038575312,0
1445.098611111111,0.998335224045676,0.00010474229038575312,0
1445.1,0.9983305725158215,0.00010474229038575312,0
1445.1013888888888,0.9981472848159183,0.00010474229038575312,0
1445.1027777777779,0.998439728870191,0.00010474229038575312,0
1445.1041666666667,0.9983493442963417,0.00010474229038575312,0
1445.1055555555556,0.9984861026135768,0.00010474229038575312,0
1445.1069444444445,0.9983553421079745,0.00010474229038575312,0
1445.1083333333333,0.9982914358823616,0.00010474229038575312,0
1445.1097222222222,0.9981567007261081,0.00010474229038575312,0
1445.111111111111,0.9981589954944704,0.00010474229038575312,0
1445.1125,0.9982311322664864,0.00010474229038575312,0
1445.1138888888888,0.9982380093010244,0.00010474229038575312,0
