time,flux
1415.7041666666667,0.9925986274668464
1415.7055555555555,0.9926013588782805
1415.7069444444444,0.992486910645491
1415.7083333333333,0.9925065335682056
1415.7097222222221,0.9926184541248055
1415.7111111111112,0.9924427026685161
1415.7125,0.9925596138105007
1415.713888888889,0.9926078885964869
1415.7152777777778,0.992672461599413
1415.7166666666667,0.9925393087705442
1415.7180555555556,0.9926276734851677
1415.7194444444444,0.992647251694228
1415.7208333333333,0.9924734375361813
1415.7222222222222,0.9925383502180551
1415.723611111111,0.9924520743821508
1415.725,0.9926156008255808
1415.7263888888888,0.9926677287103357
1415.7277777777779,0.9927224891988925
1415.7291666666667,0.9926882064762229
1415.7305555555556,0.992692332351938
1415.7319444444445,0.9927818871750101
1415.7333333333333,0.992456934113678
1415.7347222222222,0.99255763174237
1415.736111111111,0.9926629049254436
1415.7375,0.992617627754565
1415.7388888888888,0.9926218464283095
1415.7402777777777,0.992601033257154
1415.7416666666666,0.9928764095942472
1415.7430555555557,0.9925591849683862
1415.7444444444445,0.9925912931864451
1415.7458333333334,0.9926337270887642
1415.7472222222223,0.9925489418666372
1415.7486111111111,0.9924498278246889
1415.75,0.9925747328459319
1415.7513888888889,0.9926595704645538
1415.7527777777777,0.9926749103253376
1415.7541666666666,0.9926179204462778
1415.7555555555555,0.992756561535411
1415.7569444444443,0.9927538621177521
1415.7583333333334,0.992698631519277
1415.7597222222223,0.9927831736760928
1415.7611111111112,0.9926550359003039
1415.7625,0.992608477273857
1415.763888888889,0.9927455657849286
1415.7652777777778,0.9927257514405423
1415.7666666666667,0.9925483318158084
1415.7680555555555,0.9928498407100864
1415.7694444444444,0.9924839430443646
1415.7708333333333,0.992637763340043
1415.7722222222221,0.9928780777162387
1415.7736111111112,0.9926494845673737
1415.775,0.9926245277929571
1415.776388888889,0.9929174061246769
1415.7777777777778,0.9927805309014177
1415.7791666666667,0.9928495505465668
1415.7805555555556,0.9927358681107711
1415.7819444444444,0.992631986907071
1415.7833333333333,0.9928060181585467
1415.7847222222222,0.992615389780511
1415.786111111111,0.9926937644085942
1415.7875,0.9927063572762512
1415.7888888888888,0.9926778692141647
1415.7902777777779,0.992576771170767
1415.7916666666667,0.9928272527946883
1415.7930555555556,0.9926992165112118
1415.7944444444445,0.9926815364910266
1415.7958333333333,0.992706391931592
1415.7972222222222,0.9928916462544497
1415.798611111111,0.9926856460647522
1415.8,0.9926665254165302
1415.8013888888888,0.9928400539093929
1415.8027777777777,0.992700498357516
1415.8041666666666,0.9930246594322946
1415.8055555555557,0.9928116896052225
1415.8069444444445,0.9927501767941939
1415.8083333333334,0.9928698059943966
1415.8097222222223,0.9929028241587964
1415.8111111111111,0.9928124727557479
1415.8125,0.9928561883894932
1415.8138888888889,0.9928159033758378
1415.8152777777777,0.9926970540248022
1415.8166666666666,0.9928498095861362
1415.8180555555555,0.9928165333557226
1415.8194444444443,0.9928038374400778
1415.8208333333334,0.9927552212353844
1415.8222222222223,0.9929172371919022
1415.8236111111112,0.9927890693063495
1415.825,0.9928092180119981
1415.826388888889,0.9929398957374154
1415.8277777777778,0.9927272249912388
1415.8291666666667,0.9926341522148242
1415.8305555555555,0.9928815552044021
1415.8319444444444,0.9928532584583231
1415.8333333333333,0.9928827180632083
1415.8347222222221,0.9927838115712818
1415.8361111111112,0.9927779401909516
1415.8375,0.992809662914695
1415.838888888889,0.992751948593678
1415.8402777777778,0.9929064364709314
1415.8416666666667,0.992851982477688
