time,flux
1424.4763888888888,0.9909472013627229
1424.4777777777779,0.9912256881981245
1424.4791666666667,0.9913810075367615
1424.4805555555556,0.9911797929319371
1424.4819444444445,0.9911997307617048
1424.4833333333333,0.9913300573419279
1424.4847222222222,0.9909860830975454
1424.486111111111,0.991136133190089
1424.4875,0.9910806747181083
1424.4888888888888,0.99123021407202
1424.4902777777777,0.9912879764380809
1424.4916666666666,0.9912066043100786
1424.4930555555557,0.9910262571518582
1424.4944444444445,0.9912070406025238
1424.4958333333334,0.9912427808474733
1424.4972222222223,0.9912088505223996
1424.4986111111111,0.991271478828547
1424.5,0.9913071872799639
1424.5013888888889,0.9912253310767013
1424.5027777777777,0.9911010455506664
1424.5041666666666,0.9913240462973553
1424.5055555555555,0.9909955679312422
1424.5069444444443,0.990992762590102
1424.5083333333334,0.9911235015581755
1424.5097222222223,0.9911239065081343
1424.5111111111112,0.9911808901399141
1424.5125,0.9913400902003631
1424.513888888889,0.9913733209540354
1424.5152777777778,0.9911595810270347
1424.5166666666667,0.9910744964669841
1424.5180555555555,0.9911852729305478
1424.5194444444444,0.9911609911927275
1424.5208333333333,0.9911692139696929
1424.5222222222221,0.9911248563493957
1424.5236111111112,0.9911489465417898
1424.525,0.9912033848026325
1424.526388888889,0.9910643091705988
1424.5277777777778,0.9911577627319487
1424.5291666666667,0.9910463494758329
1424.5305555555556,0.9911473290491049
1424.5319444444444,0.9911462728369005
1424.5333333333333,0.9913527911853494
1424.5347222222222,0.9912142000290107
1424.536111111111,0.9911234458127162
1424.5375,0.9910665767162853
1424.5388888888888,0.9911900218568627
1424.5402777777779,0.991251035951831
1424.5416666666667,0.9911911563024143
1424.5430555555556,0.9912498709943158
1424.5444444444445,0.9913868867636726
1424.5458333333333,0.9913483465762611
1424.5472222222222,0.991244392729036
1424.548611111111,0.9912839403840529
1424.55,0.9911605014661042
1424.5513888888888,0.9912655373950952
1424.5527777777777,0.9913224731522239
1424.5541666666666,0.9913659061155036
1424.5555555555557,0.9913483526752511
1424.5569444444445,0.9914888158015513
1424.5583333333334,0.9913203504165744
1424.5597222222223,0.9912945660583252
1424.5611111111111,0.9912742582405673
1424.5625,0.991231811247742
1424.5638888888889,0.9913330294573813
1424.5652777777777,0.991210676566586
1424.5666666666666,0.9913788668861928
1424.5680555555555,0.9911918461566935
1424.5694444444443,0.9911646754459642
1424.5708333333334,0.9913794946386857
1424.5722222222223,0.9913268054715166
1424.5736111111112,0.9913089325034247
1424.575,0.9913467419706896
1424.576388888889,0.991349423817729
1424.5777777777778,0.9913243583316651
1424.5791666666667,0.9912791439596058
1424.5805555555555,0.9913176030481127
1424.5819444444444,0.9913049112632252
1424.5833333333333,0.9912730525507902
1424.5847222222221,0.9913732103443212
1424.5861111111112,0.9912146780176593
1424.5875,0.9913729315859968
1424.588888888889,0.9912899100345884
1424.5902777777778,0.9914182873856137
1424.5916666666667,0.9913052520894006
1424.5930555555556,0.9914276441540935
1424.5944444444444,0.9912831678119061
1424.5958333333333,0.9913634381675
1424.5972222222222,0.9913859453561225
1424.598611111111,0.9913583766511873
1424.6,0.991387211515361
1424.6013888888888,0.9913438918946849
1424.6027777777779,0.9913704233554768
1424.6041666666667,0.9913924418256391
1424.6055555555556,0.9914466440302048
1424.6069444444445,0.9914034001003358
1424.6083333333333,0.9914369267579823
1424.6097222222222,0.991566754612005
1424.611111111111,0.991293717852518
1424.6125,0.9912616661487659
1424.6138888888888,0.9914714788469772
