time,flux,flux_err
-0.1036393491117451,1.0007692276066529,9.519390147688516e-05
-0.1022504602231038,1.0008960232891897,9.52042190130942e-05
-0.10086157133400775,1.0012120864050598,9.521478957372684e-05
-0.0994726824449117,1.0010635379983257,9.522538501719826e-05
-0.0980837935562704,1.0013082671350244,9.523643514785236e-05
-0.09669490466717434,1.0014105652358996,9.524851569408946e-05
-0.09530601577830566,1.0015237945202444,9.5259613617796e-05
-0.09391712688943699,1.0017719799857023,9.527156026191148e-05
-0.09252823800056831,1.0017529143089654,9.528355162718416e-05
-0.09113934911169963,1.001751302985359,9.529567553398204e-05
-0.08975046022283095,1.0019442897357844,9.530796083870748e-05
-0.0883615713337349,1.0021057864678409,9.532034463814315e-05
-0.0869726824450936,1.0020547278360117,9.533301378081333e-05
-0.08558379355622492,1.0023334285312595,9.534547003510652e-05
-0.08419490466735624,1.0023757311295305,9.535795678988738e-05
-0.08280601577871494,1.0027451390011572,9.53708388417452e-05
-0.08141712688939151,1.0027896121965645,9.538369253072088e-05
-0.08002823800052283,1.0028114977166531,9.539638827723298e-05
-0.07863934911165416,0.9971823086715644,9.540907739963312e-05
-0.07725046022278548,0.9971068585940336,9.542171608567488e-05
-0.0758615713339168,0.9972811502362552,9.543435488824806e-05
-0.07447268244504812,0.9974693597082244,9.54470797844286e-05
-0.07308379355617944,0.9975348198552564,9.545974160738972e-05
-0.07169490466731077,0.9977682541337032,9.547252238485156e-05
-0.07030601577844209,0.9978106603622384,9.548521171109672e-05
-0.06891712688957341,0.9981547088282788,9.549789533659552e-05
-0.06752823800070473,0.998105847790032,9.551028112344924e-05
-0.06613934911183605,0.9981702013902244,9.552261345534528e-05
-0.06475046022251263,0.9983527573572192,9.55348381339825e-05
-0.06336157133387132,0.9985034852705312,9.554672704272738e-05
-0.06197268244500265,0.9987747897810118,9.55582099323227e-05
-0.06058379355613397,0.9986919150722342,9.556995719237586e-05
-0.059194904667492665,0.9989246763796272,9.558150757846973e-05
-0.05780601577839661,0.999035376786552,9.55924551322142e-05
-0.056417126889527935,0.999129211106642,9.560347283870616e-05
-0.05502823800065926,0.9991963393615008,9.561392348238596e-05
-0.05363934911179058,0.9993215058423642,9.562397437041924e-05
-0.0522504602229219,0.9995179878399464,9.56341476416802e-05
-0.050861571334053224,0.9994041020297078,9.5643425725707e-05
-0.04947268244495717,0.9996004910897044,9.56525161551349e-05
-0.04808379355631587,0.9995410088620198,9.566128869632824e-05
-0.046694904667219816,0.9998047199575524,9.56698583416569e-05
-0.045306015778123765,0.9998894325768608,9.567793221882054e-05
-0.04391712688948246,0.9999682195577044,9.568593893487344e-05
-0.04252823800061378,0.9999936863434976,9.56930545164221e-05
-0.041139349111745105,1.000076363357549,9.56997178814218e-05
-0.0397504602231038,1.000274901899774,9.570618497650226e-05
-0.03836157133400775,1.0003449224131309,9.571221528399568e-05
-0.0369726824449117,1.000216800432065,9.571774623447554e-05
-0.03558379355627039,1.000428473294647,9.572283099542376e-05
-0.03419490466717434,1.00048509697076,9.572734647752788e-05
-0.032806015778305664,1.000221413069098,9.573113900140836e-05
-0.031417126889436986,1.0004111428804467,9.57344288996204e-05
-0.030028238000568308,1.0001687264336423,9.573678037615497e-05
-0.02863934911169963,1.0004350724510829,9.57388532318384e-05
-0.027250460222830952,1.0006312192448752,9.5740282707037e-05
-0.0258615713337349,1.0002504687538425,9.574108733214156e-05
-0.024472682445093596,1.000471139191091,9.574136966616788e-05
-0.02308379355622492,1.0003955528845676,9.574100562423735e-05
-0.02169490466735624,1.0005916013979914,9.573968250981516e-05
-0.020306015778714936,1.0004960882586305,9.573810664839568e-05
-0.01891712688939151,1.0003937168617965,9.573545118239714e-05
-0.017528238000522833,1.0004679817858642,9.573208793214025e-05
-0.016139349111654155,1.0003240842081131,9.572851580852412e-05
-0.014750460222785478,1.0002625171802488,9.57238337009022e-05
-0.0133615713339168,1.0003189278667506,9.571866159518176e-05
-0.011972682445048122,1.000273785731229,9.57120829772652e-05
-0.010583793556179444,1.000061182436724,9.5705223145657e-05
-0.009194904667310766,0.9998771746342482,9.569787669923956e-05
-0.007806015778442088,0.9998263179511144,9.569785229798629e-05
-0.00641712688957341,0.9998034251511392,9.56980539452757e-05
-0.005028238000704732,0.9999480409147136,9.569852900267863e-05
-0.0036393491118360544,0.9997912627025785,9.569885924614612e-05
-0.002250460222512629,1.000033975604956,9.569915437543482e-05
-0.0008615713338713249,1.0000886391392063,9.569914128593124e-05
0.000527317554997353,1.0001163681905412,9.569952850425306e-05
0.001916206443866031,0.9999836599550356,9.569961656674072e-05
0.003305095332507335,1.0000760915318054,9.569980716331325e-05
0.004693984221603387,1.000080339951006,9.570040235671807e-05
0.006082873110472065,1.0000368019150825,9.57006067314942e-05
0.0074717619993407425,0.9998345893593124,9.570088631207464e-05
0.00886065088820942,1.0001582505706352,9.570109261581916e-05
0.010249539777078098,1.0002652657200402,9.570938026729384e-05
0.011638428665946776,1.0001558224351454,9.571658741844049e-05
0.013027317555042828,1.0003210418602977,9.57232050819485e-05
0.014416206443684132,1.000197572903825,9.572918348133371e-05
0.015805095332780184,1.0003083762310043,9.573433189407407e-05
0.017193984221876235,1.000471498704001,9.573875681397803e-05
0.01858287311051754,1.0002863173050085,9.574203023378038e-05
0.019971761999386217,1.0003490807078832,9.574495678161763e-05
0.021360650888254895,1.0004175639249164,9.574705019044137e-05
0.0227495397768962,1.000461474901724,9.574879604549232e-05
0.02413842866599225,1.0005115953990813,9.574935619938278e-05
0.025527317555088302,1.000581160728114,9.574951439509325e-05
0.026916206443729607,1.0004888757259862,9.574875194374224e-05
0.028305095332825658,1.0003670254572703,9.57474272212237e-05
0.029693984221694336,1.0005898475196784,9.574553247551043e-05
0.031082873110563014,1.000373211972296,9.574275815790238e-05
0.03247176199943169,1.0004532933106465,9.573956008796308e-05
0.03386065088830037,1.000470260330384,9.573616483447693e-05
0.03524953977716905,1.000385423328884,9.573199918091412e-05
0.0366384286662651,1.0001678029820718,9.572726015457497e-05
0.038027317554906404,1.0001653507280532,9.572237492315458e-05
0.03941620644377508,1.0000617579285385,9.571691867403832e-05
0.04080509533264376,0.9999533101388824,9.5710844648542e-05
0.042193984221285064,0.9999833475892074,9.570438110437786e-05
0.04358287311060849,0.9998874036220108,9.569733124933222e-05
0.04497176199947717,0.9998979910152462,9.56902035784443e-05
0.046360650888345845,0.9999717213516032,9.568249042325136e-05
0.04774953977721452,0.9995553987085534,9.567442373277904e-05
0.0491384286660832,0.999634067352352,9.566560694412252e-05
0.05052731755495188,0.999329761649137,9.56565338487374e-05
0.051916206443820556,0.9992583378718496,9.564713543373218e-05
0.053305095332689234,0.9993306013201037,9.5637266305187e-05
