time,flux,flux_err
1355.0,0.9998816976248811,0.00011478083905947822
1355.0013888888889,0.999963657102252,0.00011478053304969056
1355.0027777777775,0.9999885333762533,0.00011478022716679405
1355.0041666666666,0.9999935534273309,0.00011477992141078672
1355.0055555555557,1.0000084329116343,0.00011477961578166654
1355.0069444444443,0.9998372111799955,0.00011477931027943145
1355.0083333333334,0.9999986584010999,0.00011477900490407951
1355.0097222222223,1.000101467903915,0.00011477869965560864
1355.0111111111112,1.0000574482679083,0.00011477839453401687
1355.0125,0.9997284134542261,0.00011477808953930218
1355.013888888889,0.9999279560208759,0.00011477778467146256
1355.0152777777778,1.0001744162170079,0.000114777479930496
1355.0166666666669,0.9999995074746267,0.00011477717531640048
1355.0180555555555,0.9999728155307372,0.000114776870829174
1355.0194444444444,0.9999991320494428,0.00011477656646881458
1355.0208333333333,0.999972160055838,0.00011477626223532017
1355.022222222222,1.000111322699416,0.0001147759581286888
1355.0236111111112,1.0001457083635354,0.00011477565414891845
1355.025,0.9999793818229,0.00011477535029600712
1355.026388888889,1.0000680307257381,0.0001147750465699528
1355.0277777777778,0.9999330910304768,0.00011477474297075349
1355.0291666666667,1.0000890769260413,0.0001147744394984072
1355.0305555555556,1.0001363970864892,0.00011477413615291193
1355.0319444444444,1.0001526137733898,0.00011477383293426568
1355.0333333333333,0.9999764918975932,0.00011477352984246644
1355.0347222222222,0.9999363354122318,0.00011477322687751223
1355.036111111111,0.9999706251896323,0.00011477292403940103
1355.0375,1.0000107642001668,0.00011477262132813088
1355.0388888888888,1.0001172414466435,0.00011477231874369975
1355.040277777778,1.0001060816307838,0.00011477201628610565
1355.0416666666667,0.9999017314369975,0.00011477171395534661
1355.0430555555556,1.000093166584887,0.00011477141175142064
1355.0444444444445,0.9999151915236901,0.00011477110967432574
1355.0458333333331,0.9999866597852448,0.00011477080772405989
1355.0472222222222,0.9999935188990523,0.00011477050590062113
1355.048611111111,0.9999449547742214,0.00011477020420400748
1355.05,0.9998106805395357,0.00011476990263421692
1355.0513888888888,1.000108603743634,0.0001147696011912475
1355.0527777777777,0.9997516388364471,0.00011476929987509719
1355.0541666666666,0.9999473212139651,0.00011476899868576405
1355.0555555555557,1.0000136765731,0.00011476869762324607
1355.0569444444443,0.9999520509917635,0.00011476839668754128
1355.0583333333334,1.0001958370612423,0.0001147680958786477
1355.0597222222225,1.0001742581902646,0.00011476779519656331
1355.0611111111111,1.0000188199780726,0.00011476749464128616
1355.0625,0.9998466714788424,0.0001147671942128143
1355.0638888888889,1.0000536887551181,0.00011476689391114569
1355.0652777777775,0.9999441895413633,0.0001147665937362784
1355.0666666666666,1.00023999216788,0.00011476629368821041
1355.0680555555557,1.000068024906521,0.00011476599376693977
1355.0694444444443,1.0002795133960258,0.00011476569397247721
1355.0708333333334,1.0000224750549034,0.000114765795476104
1355.0722222222223,0.9999097606168444,0.00011476566281442073
1355.0736111111112,1.0000607276567257,0.00011476557122094826
1355.075,0.9999220790144514,0.00011476514016285015
1355.076388888889,1.0000376402536764,0.00011476458919760142
1355.0777777777778,1.0000932486160514,0.00011476472197058187
1355.0791666666669,0.9999464888471603,0.00011476450486901941
1355.0805555555555,0.9998043130883759,0.0001147638735105132
1355.0819444444444,0.9999862311247701,0.00011476389624003309
1355.0833333333333,1.000131792917433,0.00011476407680348171
1355.084722222222,1.0000453623338974,0.00011476385816267491
1355.0861111111112,0.999918861545922,0.00011476348119831576
1355.0875,1.0000620868791372,0.00011476340762136383
1355.088888888889,1.0000432841332243,0.0001147631494451688
1355.0902777777778,0.9998435770564199,0.00011476279345831131
1355.0916666666667,0.9998992849420183,0.00011476295817148833
1355.0930555555556,1.0000055734530091,0.00011476241388343025
1355.0944444444444,0.9999959114172245,0.00011476174008477097
1355.0958333333333,0.9999969953919748,0.00011476146409604696
1355.0972222222222,0.999932509239993,0.00011476149802244754
1355.098611111111,1.0000565537023964,0.00011476118944227809
1355.1,0.9999529510303136,0.00011476087589296034
1355.1013888888888,0.999825292823445,0.00011476029362783837
1355.102777777778,1.0001446602686972,0.00011475952948742526
1355.1041666666667,1.0000839606362435,0.00011475920509964833
1355.1055555555556,0.9999030593800244,0.00011475898060095557
1355.1069444444445,1.0000056621029436,0.00011475854541648867
1355.1083333333331,0.9998593894546023,0.00011475822670608712
1355.1097222222222,1.0000652551596991,0.00011475774575832414
1355.111111111111,0.9999136761729777,0.00011475710476501243
1355.1125,0.9998139421189333,0.00011475651730813686
1355.1138888888888,0.9998851499539001,0.000114755961391216
1355.1152777777777,0.999901488811163,0.00011475573049245507
1355.1166666666666,1.000120638956197,0.00011475526770323792
1355.1180555555557,1.0001182454081514,0.00011475503934663976
1355.1194444444443,1.0000659049069063,0.00011475463133284488
1355.1208333333334,1.0000756008681373,0.0001147545228009168
1355.1222222222225,1.0000397830880596,0.00011475408083731944
1355.1236111111111,0.9999510384863901,0.00011475372682006784
1355.125,0.9999826212916493,0.00011475338439098377
1355.1263888888889,1.000049645858991,0.00011475326878279491
1355.1277777777775,1.0000905953985015,0.00011475329872092078
1355.1291666666666,0.9998424964581623,0.00011475284530357462
1355.1305555555557,0.9999171530635363,0.00011475211968357435
1355.1319444444443,1.0001123184452572,0.00011475181746347723
1355.1333333333334,1.0000004902145774,0.00011475171084609986
1355.1347222222223,1.0000942654156444,0.00011475112189942666
1355.1361111111112,1.0000339496526731,0.00011475056795547133
1355.1375,1.000016269617942,0.00011474973670020206
1355.138888888889,1.0000377642784768,0.00011474900498913006
1355.1402777777778,1.000094088949715,0.00011474796827741679
1355.1416666666669,1.0000361915281126,0.00011474729353919144
1355.1430555555555,1.0000892082167638,0.00011474680069872208
1355.1444444444444,0.9998938637652712,0.0001147463244655272
1355.1458333333333,0.9998258406006619,0.00011474591459598426
1355.147222222222,1.0000428837682307,0.00011474551787048678
1355.1486111111112,0.9999939202684165,0.00011474508474833814
1355.15,0.9998507636192511,0.00011474447390205503
1355.151388888889,1.000204592155119,0.00011474430439092438
1355.1527777777778,0.9999683893000761,0.00011474399196789047
1355.1541666666667,0.9999079343309453,0.00011474312104133111
1355.1555555555556,1.0000658998271714,0.00011474261346877223
1355.1569444444444,1.0000848865076624,0.00011474199427048451
1355.1583333333333,0.9999516769478909,0.00011474152013333628
1355.1597222222222,0.9999109538658458,0.00011474070193015197
1355.161111111111,1.0001972651483126,0.00011474051094625422
1355.1625,0.9999317308341799,0.00011473992880705965
1355.1638888888888,0.9998979648692986,0.00011473966569091804
1355.165277777778,0.9999671700385315,0.00011473928258404385
1355.1666666666667,1.0002558406170152,0.00011473916666061253
1355.1680555555556,0.9999337373586643,0.00011473900858333126
1355.1694444444445,1.00009137356285,0.00011473865820562879
1355.1708333333331,0.999999955966156,0.000114738412337613
1355.1722222222222,0.9999246531982445,0.00011473832294375272
1355.173611111111,1.0000079035332743,0.00011473749304788581
1355.175,1.000023965957911,0.0001147368500268013
1355.1763888888888,0.9999319405840686,0.00011473663291055852
1355.1777777777777,1.0000365564344131,0.00011473579472383213
1355.1791666666666,1.0000620453016111,0.00011473542770920465
1355.1805555555557,0.9999695747481322,0.0001147346867798058
1355.1819444444443,0.9997900297757191,0.00011473448565060514
1355.1833333333334,0.9999941076186756,0.00011473431652336762
1355.1847222222225,1.0000106865294984,0.00011473393542423198
1355.1861111111111,0.9999450010613623,0.00011473387893253335
1355.1875,1.0000888589429595,0.0001147330177962477
1355.1888888888889,0.999933361077418,0.00011473230127291116
1355.1902777777775,0.9999617753335286,0.00011473205108302198
1355.1916666666666,1.0000620936825757,0.00011473141284760161
1355.1930555555557,0.9997411289377381,0.00011473077695923231
1355.1944444444443,0.9999167582079677,0.00011473060943341017
1355.1958333333334,1.0001178255684675,0.00011473010081655025
1355.1972222222223,1.000156835052723,0.00011472978132907813
1355.1986111111112,1.000142068926921,0.00011472943949453617
1355.2,0.9999918804773789,0.00011472949342161306
1355.201388888889,1.0001050290179676,0.00011472956505692366
1355.2027777777778,1.0000533510585954,0.0001147295359098237
1355.2041666666669,0.9999770774938963,0.00011472939343776962
1355.2055555555555,0.9998821867444435,0.00011472905191412765
1355.2069444444444,1.000018945617738,0.0001147284941691096
1355.2083333333333,0.9999201087442346,0.00011472825281392682
1355.209722222222,0.9999683387481532,0.00011472816630439428
1355.2111111111112,0.9999326810642075,0.0001147279061614388
1355.2125,0.9999140965483636,0.00011472734440735288
1355.213888888889,1.000070548328837,0.00011472678850668066
1355.2152777777778,0.9999742973569655,0.00011472636341288523
1355.2166666666667,1.0001069093027235,0.00011472644578223416
1355.2180555555556,1.0001569051781918,0.00011472598352164806
1355.2194444444444,0.9999091688326872,0.00011472540060143048
1355.2208333333333,1.0000142909575183,0.00011472516605274365
1355.2222222222222,1.0001026285877104,0.00011472450270389282
1355.223611111111,0.9999247574228174,0.00011472429287900968
1355.225,1.0000598242278702,0.00011472411973953154
1355.2263888888888,0.9998622306927085,0.00011472374732022013
