time,flux
1467.9125,0.9998886048709235
1467.9138888888888,0.9998446341991162
1467.9152777777779,0.9998743266827972
1467.9166666666667,0.9999658164045401
1467.9180555555556,1.0000312286789188
1467.9194444444445,1.0001083936220472
1467.9208333333333,0.9999077403190477
1467.9222222222222,1.0000562007710545
1467.923611111111,0.9998670420154808
1467.925,0.9999610366946673
1467.9263888888888,0.9998560784962413
1467.9277777777777,1.0000276527044896
1467.9291666666666,0.9998026051706409
1467.9305555555557,0.9999802603149847
1467.9319444444445,0.999999893336068
1467.9333333333334,0.9999337677857341
1467.9347222222223,1.000026334523696
1467.9361111111111,0.9999257973015064
1467.9375,0.9998314919130328
1467.9388888888889,0.9999706476324701
1467.9402777777777,1.000082735491474
1467.9416666666666,1.000049565023829
1467.9430555555555,0.9997147959516313
1467.9444444444443,0.9998372332095176
1467.9458333333334,0.9999275265170331
1467.9472222222223,0.9999182269107849
1467.9486111111112,0.9999334847548654
1467.95,0.9998411945833534
1467.951388888889,0.9999625872013271
1467.9527777777778,0.9998070762955344
1467.9541666666667,0.9997609872942647
1467.9555555555555,0.9999338267579407
1467.9569444444444,1.0000341483062822
1467.9583333333333,1.000061531188381
1467.9597222222221,0.9999219139107276
1467.9611111111112,0.9997502851055844
1467.9625,0.9999817066384299
1467.963888888889,0.9998075827369165
1467.9652777777778,0.9998680393638577
1467.9666666666667,1.0000304578031727
1467.9680555555556,0.9998867669459872
1467.9694444444444,0.9998282085794475
1467.9708333333333,0.9999546749376036
1467.9722222222222,0.9997829512637659
1467.973611111111,0.999978719407332
1467.975,0.9998175243027944
1467.9763888888888,1.000225582907186
1467.9777777777779,1.0001354140631462
1467.9791666666667,0.999872699782123
1467.9805555555556,0.9996523904943011
1467.9819444444445,0.9997451948845987
1467.9833333333333,0.9998981070168893
1467.9847222222222,0.9998599202160413
1467.986111111111,0.9998548483591067
1467.9875,1.0000790111404831
1467.9888888888888,0.999873920041342
1467.9902777777777,0.9998385225568962
1467.9916666666666,0.9999818582886449
1467.9930555555557,0.9998623158447366
1467.9944444444445,0.9998583698258894
1467.9958333333334,1.0000241854389342
1467.9972222222223,0.9999249559305974
1467.9986111111111,0.9997634448244175
1468.0,0.9995896742345372
1468.0013888888889,0.9999841159865737
1468.0027777777777,0.9998797384216873
1468.0041666666666,0.9999177390855526
1468.0055555555555,0.9996680840089709
1468.0069444444443,0.9999521887903242
1468.0083333333334,0.9998628348229344
1468.0097222222223,0.9996742997162853
1468.0111111111112,0.9999728930015579
1468.0125,0.9998764112041725
1468.013888888889,0.9997017689443073
1468.0152777777778,0.9999485771431439
1468.0166666666667,0.9999899037265653
1468.0180555555555,0.9999137024860819
1468.0194444444444,0.9997271796433709
1468.0208333333333,0.9997876676937368
1468.0222222222221,0.9998045690883466
1468.0236111111112,0.9999032759093935
1468.025,0.9998881684423918
1468.026388888889,0.9998785828822799
1468.0277777777778,0.999870227277196
1468.0291666666667,0.9999799444701608
1468.0305555555556,0.9999735228346028
1468.0319444444444,0.9998042989450874
1468.0333333333333,0.9997541176415049
1468.0347222222222,1.0000472578348925
1468.036111111111,0.99987123224437
1468.0375,0.9996001347382336
1468.0388888888888,0.9998578776103514
1468.0402777777779,0.9999505270262846
1468.0416666666667,0.999914494795344
1468.0430555555556,0.9998215621346587
1468.0444444444445,0.9997510332783935
1468.0458333333333,0.9999243108684363
1468.0472222222222,0.9999898971369863
1468.048611111111,1.0001214144544999
1468.05,0.999789531509376
