time,flux
1403.925,0.9986057641378258
1403.9263888888888,0.9987294420570272
1403.9277777777777,0.998610211454361
1403.9291666666666,0.9985549911220644
1403.9305555555557,0.9986191882931879
1403.9319444444445,0.9986036195303304
1403.9333333333334,0.9986791471839427
1403.9347222222223,0.9987227192005053
1403.9361111111111,0.9986920633773495
1403.9375,0.9985286317103869
1403.9388888888889,0.9984108074862199
1403.9402777777777,0.9986524437132311
1403.9416666666666,0.9987428815236864
1403.9430555555555,0.9987309704722526
1403.9444444444443,0.9984998344547807
1403.9458333333334,0.9986146051384504
1403.9472222222223,0.9984956308654546
1403.9486111111112,0.9986476737533226
1403.95,0.9985551756358463
1403.951388888889,0.9985525864749298
1403.9527777777778,0.9985866580921816
1403.9541666666667,0.998753993942125
1403.9555555555555,0.9985667258062277
1403.9569444444444,0.9985336021737711
1403.9583333333333,0.998646169073215
1403.9597222222221,0.9986528797038197
1403.9611111111112,0.9985997277660519
1403.9625,0.9984204726876117
1403.963888888889,0.9986107554775201
1403.9652777777778,0.9987039311581822
1403.9666666666667,0.9987795476551101
1403.9680555555556,0.9985361140281618
1403.9694444444444,0.9985848698364228
1403.9708333333333,0.9984227814256217
1403.9722222222222,0.9986764188193911
1403.973611111111,0.998544578325614
1403.975,0.998652972754029
1403.9763888888888,0.9986246520270018
1403.9777777777779,0.9986621795784004
1403.9791666666667,0.9986445136722549
1403.9805555555556,0.9987191758459494
1403.9819444444445,0.9987122356709159
1403.9833333333333,0.9986828803952277
1403.9847222222222,0.9986959567283638
1403.986111111111,0.9985791359067897
1403.9875,0.9985341348406855
1403.9888888888888,0.9986500316430467
1403.9902777777777,0.9984630009086944
1403.9916666666666,0.9984509875489511
1403.9930555555557,0.9985037897639355
1403.9944444444445,0.9986425212030717
1403.9958333333334,0.9986223117367573
1403.9972222222223,0.9987338150434516
1403.9986111111111,0.9986271527085417
1404.0,0.9985308993899675
1404.0013888888889,0.9985934252721473
1404.0027777777777,0.9987804285907799
1404.0041666666666,0.9987607206015654
1404.0055555555555,0.9987800918030676
1404.0069444444443,0.9986003559232113
1404.0083333333334,0.9988077315322963
1404.0097222222223,0.9987284315422476
1404.0111111111112,0.9987506921451599
1404.0125,0.9986494261878962
1404.013888888889,0.9984706342761852
1404.0152777777778,0.9986566514546752
1404.0166666666667,0.9986121483882545
1404.0180555555555,0.9986618052846061
1404.0194444444444,0.9986436968144258
1404.0208333333333,0.9987918307308927
1404.0222222222221,0.9986974784664269
1404.0236111111112,0.9987680174246005
1404.025,0.9986059428435199
1404.026388888889,0.9987185530463119
1404.0277777777778,0.9987600029004188
1404.0291666666667,0.9987986401505288
1404.0305555555556,0.9985563131254166
1404.0319444444444,0.9987620719753733
1404.0333333333333,0.99877319390481
1404.0347222222222,0.9987212475184374
1404.036111111111,0.9986926436009499
1404.0375,0.9988090766894837
1404.0388888888888,0.9986631270118388
1404.0402777777779,0.9987584148051918
1404.0416666666667,0.9986575981727424
1404.0430555555556,0.9986215140436226
1404.0444444444445,0.9986267983516205
1404.0458333333333,0.9986652354380905
1404.0472222222222,0.9985824792365309
1404.048611111111,0.9986230894681053
1404.05,0.9985701659022767
1404.0513888888888,0.9986352042270187
1404.0527777777777,0.9986335388105106
1404.0541666666666,0.9987528483636096
1404.0555555555557,0.9986761012563283
1404.0569444444445,0.9986486021871246
1404.0583333333334,0.9987682435250974
1404.0597222222223,0.9987720490191898
1404.0611111111111,0.9987619830932999
1404.0625,0.9985657836779319
