time,flux
1365.7333333333333,1.0011989546740347
1365.7347222222222,1.0011848175814542
1365.736111111111,1.0010958536808972
1365.7375,1.0012549423049806
1365.7388888888888,1.0011129114906423
1365.7402777777777,1.0014024777255215
1365.7416666666666,1.0013343631952918
1365.7430555555557,1.0011239759708683
1365.7444444444445,1.0012382031826932
1365.7458333333334,1.00133265537156
1365.7472222222223,1.0012963571082873
1365.7486111111111,1.0010130686221268
1365.75,1.0011906411403988
1365.7513888888889,1.0010294746464414
1365.7527777777777,1.0012397206587396
1365.7541666666666,1.0012866720333344
1365.7555555555555,1.0011223717902014
1365.7569444444443,1.0010750186355524
1365.7583333333334,1.0009254746746348
1365.7597222222223,1.001243740227417
1365.7611111111112,1.0010043632046122
1365.7625,1.001107120992639
1365.763888888889,1.0010586074067833
1365.7652777777778,1.0012074902483497
1365.7666666666667,1.001163764804042
1365.7680555555555,1.001088182485283
1365.7694444444444,1.0008589829980197
1365.7708333333333,1.0007653840991606
1365.7722222222221,1.0010284016803015
1365.7736111111112,1.0010532422297154
1365.775,1.001252687136611
1365.776388888889,1.0011627779757732
1365.7777777777778,1.0010433454993475
1365.7791666666667,1.0010526371853306
1365.7805555555556,1.0010255521815827
1365.7819444444444,1.001120946567279
1365.7833333333333,1.0010462748758835
1365.7847222222222,1.0009877331328714
1365.786111111111,1.0007060905115233
1365.7875,1.0012167145284232
1365.7888888888888,1.0010857800890718
1365.7902777777779,1.0007717339415942
1365.7916666666667,1.0011035383436677
1365.7930555555556,1.0010002023565863
1365.7944444444445,1.000939190996092
1365.7958333333333,1.0010417852877886
1365.7972222222222,1.0010001355931273
1365.798611111111,1.0010954527476152
1365.8,1.0010655450805976
1365.8013888888888,1.0010646664479703
1365.8027777777777,1.0010624854539745
1365.8041666666666,1.0011261687457038
1365.8055555555557,1.0009933025039581
1365.8069444444445,1.001168673133966
1365.8083333333334,1.0009965108458838
1365.8097222222223,1.0010809515504662
1365.8111111111111,1.0009976821753768
1365.8125,1.0010884869863663
1365.8138888888889,1.0009123503515218
1365.8152777777777,1.001145213001439
1365.8166666666666,1.0010298251339054
1365.8180555555555,1.000811405154853
1365.8194444444443,1.0010320583282166
1365.8208333333334,1.0011195127182118
1365.8222222222223,1.0010996815821331
1365.8236111111112,1.0009686234412238
1365.825,1.00075962356549
1365.826388888889,1.0010358286475383
1365.8277777777778,1.0009139025332014
1365.8291666666667,1.0010606311453467
1365.8305555555555,1.001046867336935
1365.8319444444444,1.0009661502855383
1365.8333333333333,1.0010290825206218
1365.8347222222221,1.0009818144797458
1365.8361111111112,1.0009771436162018
1365.8375,1.0011134151118877
1365.838888888889,1.0008817736098747
1365.8402777777778,1.0010193007689407
1365.8416666666667,1.0009815238107005
1365.8430555555556,1.0009359170423884
1365.8444444444444,1.0011229632537955
1365.8458333333333,1.0009460149193186
1365.8472222222222,1.0008317310867136
1365.848611111111,1.0011842898406929
1365.85,1.000810351081703
1365.8513888888888,1.0009711885249137
1365.8527777777779,1.001031134983506
1365.8541666666667,1.0007287403368224
1365.8555555555556,1.000839717295427
1365.8569444444445,1.0010428041672172
1365.8583333333333,1.0009411141616495
1365.8597222222222,1.0010371587797255
1365.861111111111,1.0009472372152854
1365.8625,1.0008722354696444
1365.8638888888888,1.000955158922818
1365.8652777777777,1.0010181777078948
1365.8666666666666,1.0009789113571914
1365.8680555555557,1.0010125734269097
1365.8694444444445,1.0010595160041138
1365.8708333333334,1.000781490141146
