# SYNTHETIC TESS LIGHT CURVE
# OBJECT: TIC 45264
# SECTOR: 4
# CREATED: 2025-05-31T17:13:34
# CADENCE: 2-minute
# COLUMNS: time,flux,flux_err,quality
time,flux,flux_err,quality
1415.0,0.9985461100068266,8.039604298121804e-05,0
1415.0013888888889,0.9987155417754908,8.039604298121804e-05,0
1415.0027777777777,0.9986692486831932,8.039604298121804e-05,0
1415.0041666666666,0.9985828961312941,8.039604298121804e-05,0
1415.0055555555555,0.9985404363760805,8.039604298121804e-05,0
1415.0069444444443,0.9984982026483887,8.039604298121804e-05,0
1415.0083333333334,0.9986022924458502,8.039604298121804e-05,0
1415.0097222222223,0.9986026789022522,8.039604298121804e-05,0
1415.0111111111112,0.9985981176137007,8.039604298121804e-05,0
1415.0125,0.9986623173464019,8.039604298121804e-05,0
1415.013888888889,0.9985516946077585,8.039604298121804e-05,0
1415.0152777777778,0.9987458684156241,8.039604298121804e-05,0
1415.0166666666667,0.9985766407115831,8.039604298121804e-05,0
1415.0180555555555,0.9986566209484151,8.039604298121804e-05,0
1415.0194444444444,0.9985676190600601,8.039604298121804e-05,0
1415.0208333333333,0.9985854137658308,8.039604298121804e-05,0
1415.0222222222221,0.998625237776412,8.039604298121804e-05,0
1415.0236111111112,0.9986824417597686,8.039604298121804e-05,0
1415.025,0.9984387704982527,8.039604298121804e-05,0
1415.026388888889,0.9985630681740163,8.039604298121804e-05,0
1415.0277777777778,0.9987698279731775,8.039604298121804e-05,0
1415.0291666666667,0.9984432614203161,8.039604298121804e-05,0
1415.0305555555556,0.9985620596514515,8.039604298121804e-05,0
1415.0319444444444,0.9986404011508903,8.039604298121804e-05,0
1415.0333333333333,0.9984614836557275,8.039604298121804e-05,0
1415.0347222222222,0.9986188738070191,8.039604298121804e-05,0
1415.036111111111,0.9986096495241076,8.039604298121804e-05,0
1415.0375,0.9985804607954234,8.039604298121804e-05,0
1415.0388888888888,0.9985183597306347,8.039604298121804e-05,0
1415.0402777777779,0.9985212527509478,8.039604298121804e-05,0
1415.0416666666667,0.9984803502613196,8.039604298121804e-05,0
1415.0430555555556,0.9984472118389829,8.039604298121804e-05,0
1415.0444444444445,0.998568366334835,8.039604298121804e-05,0
1415.0458333333333,0.9985534262498724,8.039604298121804e-05,0
1415.0472222222222,0.9983973565862703,8.039604298121804e-05,0
1415.048611111111,0.9985954293635552,8.039604298121804e-05,0
1415.05,0.9983278047695389,8.039604298121804e-05,0
1415.0513888888888,0.998484991255779,8.039604298121804e-05,0
1415.0527777777777,0.9984625986015284,8.039604298121804e-05,0
1415.0541666666666,0.9983716321046076,8.039604298121804e-05,0
1415.0555555555557,0.9984962136821888,8.039604298121804e-05,0
1415.0569444444445,0.9985129087494343,8.039604298121804e-05,0
1415.0583333333334,0.9985166500622146,8.039604298121804e-05,0
1415.0597222222223,0.9984468528639804,8.039604298121804e-05,0
1415.0611111111111,0.998575165485496,8.039604298121804e-05,0
1415.0625,0.99837201785569,8.039604298121804e-05,0
1415.0638888888889,0.9984140455078199,8.039604298121804e-05,0
1415.0652777777777,0.9986175317027853,8.039604298121804e-05,0
1415.0666666666666,0.9986457339333007,8.039604298121804e-05,0
1415.0680555555555,0.9983282074389833,8.039604298121804e-05,0
1415.0694444444443,0.9985150783728758,8.039604298121804e-05,0
1415.0708333333334,0.9983724356124581,8.039604298121804e-05,0
1415.0722222222223,0.9983513295369507,8.039604298121804e-05,0
1415.0736111111112,0.9984666511196304,8.039604298121804e-05,0
1415.075,0.9985329732301395,8.039604298121804e-05,0
1415.076388888889,0.9985704455404173,8.039604298121804e-05,0
1415.0777777777778,0.9984922781935225,8.039604298121804e-05,0
1415.0791666666667,0.9985525307782768,8.039604298121804e-05,0
1415.0805555555555,0.9984651535623681,8.039604298121804e-05,0
1415.0819444444444,0.9984768229603178,8.039604298121804e-05,0
1415.0833333333333,0.9984553797593798,8.039604298121804e-05,0
1415.0847222222221,0.9984945693524724,8.039604298121804e-05,0
1415.0861111111112,0.9984052310849288,8.039604298121804e-05,0
1415.0875,0.9984061226855421,8.039604298121804e-05,0
1415.088888888889,0.9984959331746073,8.039604298121804e-05,0
1415.0902777777778,0.9984441781177826,8.039604298121804e-05,0
1415.0916666666667,0.9983845222393412,8.039604298121804e-05,0
1415.0930555555556,0.9984645912100804,8.039604298121804e-05,0
1415.0944444444444,0.9984630553877744,8.039604298121804e-05,0
1415.0958333333333,0.9982907894489472,8.039604298121804e-05,0
1415.0972222222222,0.9986133580640886,8.039604298121804e-05,0
1415.098611111111,0.998276992375196,8.039604298121804e-05,0
1415.1,0.9984561545205165,8.039604298121804e-05,0
1415.1013888888888,0.9985597567903303,8.039604298121804e-05,0
1415.1027777777779,0.9984018252359342,8.039604298121804e-05,0
1415.1041666666667,0.9983550562820865,8.039604298121804e-05,0
1415.1055555555556,0.9983300434392872,8.039604298121804e-05,0
1415.1069444444445,0.9985181014075254,8.039604298121804e-05,0
1415.1083333333333,0.9984031024975876,8.039604298121804e-05,0
1415.1097222222222,0.9983528466195111,8.039604298121804e-05,0
1415.111111111111,0.9983041026124908,8.039604298121804e-05,0
1415.1125,0.9984329571690791,8.039604298121804e-05,0
1415.1138888888888,0.998400053334352,8.039604298121804e-05,0
1415.1152777777777,0.9983159268290506,8.039604298121804e-05,0
1415.1166666666666,0.9983413899008634,8.039604298121804e-05,0
1415.1180555555557,0.9983675805368386,8.039604298121804e-05,0
1415.1194444444445,0.9984123519886464,8.039604298121804e-05,0
1415.1208333333334,0.9985098508227863,8.039604298121804e-05,0
1415.1222222222223,0.9983460993249007,8.039604298121804e-05,0
1415.1236111111111,0.9983954360332241,8.039604298121804e-05,0
1415.125,0.998362737467438,8.039604298121804e-05,0
1415.1263888888889,0.998463464993663,8.039604298121804e-05,0
1415.1277777777777,0.9985722867927166,8.039604298121804e-05,0
1415.1291666666666,0.998391087018802,8.039604298121804e-05,0
1415.1305555555555,0.9982315851309317,8.039604298121804e-05,0
1415.1319444444443,0.9984127904177781,8.039604298121804e-05,0
1415.1333333333334,0.9983564341519235,8.039604298121804e-05,0
1415.1347222222223,0.9984381167598918,8.039604298121804e-05,0
1415.1361111111112,0.9984137335405121,8.039604298121804e-05,0
1415.1375,0.9984307145340429,8.039604298121804e-05,0
1415.138888888889,0.9983890710313607,8.039604298121804e-05,0
1415.1402777777778,0.9982797488314723,8.039604298121804e-05,0
1415.1416666666667,0.9982615700106501,8.039604298121804e-05,0
1415.1430555555555,0.9982394264284538,8.039604298121804e-05,0
1415.1444444444444,0.9984036285222149,8.039604298121804e-05,0
1415.1458333333333,0.998227216548711,8.039604298121804e-05,0
1415.1472222222221,0.9983401129899744,8.039604298121804e-05,0
1415.1486111111112,0.998332472729901,8.039604298121804e-05,0
1415.15,0.9982735193071826,8.039604298121804e-05,0
1415.151388888889,0.9983862744419897,8.039604298121804e-05,0
1415.1527777777778,0.9982931678586243,8.039604298121804e-05,0
1415.1541666666667,0.9982661030716109,8.039604298121804e-05,0
1415.1555555555556,0.9982859871414055,8.039604298121804e-05,0
1415.1569444444444,0.9983354223189118,8.039604298121804e-05,0
1415.1583333333333,0.9982183189449353,8.039604298121804e-05,0
1415.1597222222222,0.9983080824118665,8.039604298121804e-05,0
1415.161111111111,0.9982173344180402,8.039604298121804e-05,0
1415.1625,0.9981703931313172,8.039604298121804e-05,0
1415.1638888888888,0.9981278533050213,8.039604298121804e-05,0
1415.1652777777779,0.9982675709498857,8.039604298121804e-05,0
1415.1666666666667,0.9982893554558175,8.039604298121804e-05,0
1415.1680555555556,0.9981871482830951,8.039604298121804e-05,0
1415.1694444444445,0.9982920063325318,8.039604298121804e-05,0
1415.1708333333333,0.9983460796885698,8.039604298121804e-05,0
1415.1722222222222,0.9982864569095888,8.039604298121804e-05,0
1415.173611111111,0.9982617219417245,8.039604298121804e-05,0
1415.175,0.99821523512085,8.039604298121804e-05,0
1415.1763888888888,0.9981878043696217,8.039604298121804e-05,0
1415.1777777777777,0.9982956634255655,8.039604298121804e-05,0
1415.1791666666666,0.998313262982972,8.039604298121804e-05,0
1415.1805555555557,0.9982291925153789,8.039604298121804e-05,0
1415.1819444444445,0.9983133774235828,8.039604298121804e-05,0
1415.1833333333334,0.998185365320132,8.039604298121804e-05,0
1415.1847222222223,0.9982113800713166,8.039604298121804e-05,0
1415.1861111111111,0.9981482677553605,8.039604298121804e-05,0
1415.1875,0.9982315760035071,8.039604298121804e-05,0
1415.1888888888889,0.9981754878030658,8.039604298121804e-05,0
1415.1902777777777,0.9981311034440119,8.039604298121804e-05,0
1415.1916666666666,0.9983243899989359,8.039604298121804e-05,0
1415.1930555555555,0.9983095393697563,8.039604298121804e-05,0
1415.1944444444443,0.9983623112116596,8.039604298121804e-05,0
1415.1958333333334,0.9980732419499715,8.039604298121804e-05,0
1415.1972222222223,0.9982361138557453,8.039604298121804e-05,0
1415.1986111111112,0.998252570881585,8.039604298121804e-05,0
1415.2,0.998252885002311,8.039604298121804e-05,0
1415.201388888889,0.9983252882482334,8.039604298121804e-05,0
1415.2027777777778,0.998295988714447,8.039604298121804e-05,0
1415.2041666666667,0.9981589853671327,8.039604298121804e-05,0
1415.2055555555555,0.9983349080338839,8.039604298121804e-05,0
1415.2069444444444,0.9982647638448502,8.039604298121804e-05,0
1415.2083333333333,0.9983091164992689,8.039604298121804e-05,0
1415.2097222222221,0.9981109860376651,8.039604298121804e-05,0
1415.2111111111112,0.9981914194843928,8.039604298121804e-05,0
1415.2125,0.9983032044888195,8.039604298121804e-05,0
1415.213888888889,0.9982727033997597,8.039604298121804e-05,0
1415.2152777777778,0.9981078225227759,8.039604298121804e-05,0
1415.2166666666667,0.9981283192671677,8.039604298121804e-05,0
1415.2180555555556,0.9982414429771953,8.039604298121804e-05,0
1415.2194444444444,0.9980316794671509,8.039604298121804e-05,0
1415.2208333333333,0.9981081407677921,8.039604298121804e-05,0
1415.2222222222222,0.9982047678598649,8.039604298121804e-05,0
